MONTH,SERVICE_CATEGORY,CLAIM_SPECIALTY,PAYER,PAID_AMOUNT
201901,InpatientServices,Anesthesiology,Payer S,1038
201901,InpatientServices,Anesthesiology,Payer UN,1074
201901,InpatientServices,ANESTHESIOLOGY,Payer W,1890
201901,InpatientServices,"Anesthetist, Nurse",Payer S,1032
201901,InpatientServices,ARNP,Payer CA,2374
201901,InpatientServices,ARNP,Payer W,260
201901,InpatientServices,Blood Banking/Transfusion Med,Payer S,0
201901,InpatientServices,CARD ELECTROPHYSIOLO,Payer CA,346
201901,InpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer F,1691
201901,InpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer O,670
201901,InpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer W,374
201901,InpatientServices,CARDIOLOGY,Payer CA,2073
201901,InpatientServices,CARDIOLOGY,Payer CO,1960
201901,InpatientServices,CARDIOLOGY,Payer F,17431
201901,InpatientServices,CARDIOLOGY,Payer O,4578
201901,InpatientServices,Cardiology,Payer S,2010
201901,InpatientServices,Cardiology,Payer UN,1868
201901,InpatientServices,CARDIOLOGY,Payer W,1305
201901,InpatientServices,Cardiology/Cardiovascular Disease,Payer B,930
201901,InpatientServices,CARDIOTHORACIC SURGE,Payer CA,1053
201901,InpatientServices,CARDIOTHORACIC SURGERY,Payer F,6389
201901,InpatientServices,CARDIOTHORACIC SURGERY,Payer O,2803
201901,InpatientServices,Cardiovascular Disease,Payer S,2422
201901,InpatientServices,CARDIOVASCULAR SURGERY,Payer CA,3621
201901,InpatientServices,CARDIOVASCULAR SURGERY,Payer CO,900
201901,InpatientServices,CARV,Payer CO,1748
201901,InpatientServices,CCS,Payer CO,1309
201901,InpatientServices,Certified Nurse Practitioner,Payer S,179
201901,InpatientServices,CERTIFIED REGISTERED NURSE ANESTHETIST,Payer B,1258
201901,InpatientServices,Certified Registered Nurse Anesthetist (CRNA),Payer UL,126
201901,InpatientServices,CLINIC,Payer CO,95
201901,InpatientServices,Clinical Cardiac Electrophys,Payer S,23
201901,InpatientServices,CLINICAL NEUROPSYCHOLOGIST,Payer F,1094
201901,InpatientServices,Clinical Pathology,Payer S,12
201901,InpatientServices,COLON / RECTAL SURGERY,Payer CA,1488
201901,InpatientServices,COLORECTAL SURGERY,Payer F,232
201901,InpatientServices,COLORECTAL SURGERY,Payer O,1381
201901,InpatientServices,COVERING PHYSICIAN,Payer CA,311
201901,InpatientServices,Critical Care,Payer B,163
201901,InpatientServices,CRITICAL CARE,Payer CA,741
201901,InpatientServices,CRITICAL CARE,Payer F,2125
201901,InpatientServices,CRITICAL CARE,Payer O,2111
201901,InpatientServices,CRITICAL CARE,Payer W,481
201901,InpatientServices,Critical Care Medicine,Payer S,842
201901,InpatientServices,CVS,Payer W,631
201901,InpatientServices,DERMATOPATHOLOGY,Payer F,44
201901,InpatientServices,DERMATOPATHOLOGY,Payer O,30
201901,InpatientServices,DIAG X-RAY CLINIC,Payer H,2495
201901,InpatientServices,DIAGNOSTIC RADIOLOGY,Payer CA,707
201901,InpatientServices,DIAGNOSTIC RADIOLOGY,Payer CO,1918
201901,InpatientServices,Diagnostic Radiology,Payer S,1212
201901,InpatientServices,DURABLE MED EQT&MED SUPPL/CARDIOLOGIST,Payer CA,153
201901,InpatientServices,ElectroPhysiologic Study,Payer CA,213
201901,InpatientServices,EMERGENCY MEDICINE,Payer CO,388
201901,InpatientServices,EMERGENCY MEDICINE,Payer F,1844
201901,InpatientServices,EMERGENCY MEDICINE,Payer O,1660
201901,InpatientServices,EMERGENCY ROOM,Payer CA,1972
201901,InpatientServices,EMERGENCY ROOM,Payer W,382
201901,InpatientServices,ENDOCRINOLOGY,Payer CA,472
201901,InpatientServices,ENDOCRINOLOGY,Payer F,631
201901,InpatientServices,ENDOCRINOLOGY,Payer O,2133
201901,InpatientServices,ENDOCRINOLOGY,Payer W,569
201901,InpatientServices,ENT,Payer CA,197
201901,InpatientServices,ENT,Payer F,1568
201901,InpatientServices,ENT,Payer W,358
201901,InpatientServices,Family Medicine,Payer S,739
201901,InpatientServices,FAMILY NURSE PRACTIONER,Payer CA,374
201901,InpatientServices,Family Practice,Payer B,216
201901,InpatientServices,FAMILY PRACTICE,Payer CA,1369
201901,InpatientServices,FAMILY PRACTICE,Payer CO,808
201901,InpatientServices,FAMILY PRACTICE,Payer F,17925
201901,InpatientServices,FAMILY PRACTICE,Payer O,3533
201901,InpatientServices,Family Practice,Payer UN,488
201901,InpatientServices,FAMILY PRACTICE,Payer W,527
201901,InpatientServices,Family Practice Nurse Prac,Payer S,177
201901,InpatientServices,GASTROENTEROLOGY,Payer CA,1839
201901,InpatientServices,GASTROENTEROLOGY,Payer F,7490
201901,InpatientServices,GASTROENTEROLOGY,Payer O,3588
201901,InpatientServices,Gastroenterology,Payer S,1251
201901,InpatientServices,Gastroenterology,Payer UN,1280
201901,InpatientServices,GASTROENTEROLOGY,Payer W,1163
201901,InpatientServices,General Clinic,Payer UN,920
201901,InpatientServices,GENERAL PRACTICE,Payer B,376
201901,InpatientServices,GENERAL PRACTICE,Payer CA,73
201901,InpatientServices,GENERAL PRACTICE,Payer F,186
201901,InpatientServices,GENERAL PRACTICE,Payer O,191
201901,InpatientServices,GENERAL PRACTICE,Payer W,1659
201901,InpatientServices,GENERAL SURGERY,Payer CA,2782
201901,InpatientServices,GENERAL SURGERY,Payer CO,816
201901,InpatientServices,GENERAL SURGERY,Payer F,23407
201901,InpatientServices,GENERAL SURGERY,Payer O,3015
201901,InpatientServices,GENERAL SURGERY,Payer W,692
201901,InpatientServices,GERIATRICS,Payer CA,241
201901,InpatientServices,GERIATRICS,Payer F,611
201901,InpatientServices,GERIATRICS,Payer W,1981
201901,InpatientServices,Gynecological Oncology,Payer B,747
201901,InpatientServices,HAND SURGERY,Payer F,81
201901,InpatientServices,HAPC,Payer W,333
201901,InpatientServices,HEMATOLOGY,Payer F,222
201901,InpatientServices,HEMATOLOGY,Payer W,312
201901,InpatientServices,Hematology / Oncology,Payer S,242
201901,InpatientServices,Hematology/Oncology,Payer B,1164
201901,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer CA,753
201901,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer CO,116
201901,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer F,2736
201901,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer O,674
201901,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer W,1443
201901,InpatientServices,HEPATITIS,Payer CA,492
201901,InpatientServices,Hepatology,Payer S,90
201901,InpatientServices,HOME HEALTH CARE,Payer CA,37
201901,InpatientServices,HOME HEALTH CENTER,Payer H,485
201901,InpatientServices,HOSPICE,Payer F,2017
201901,InpatientServices,HOSPICE AND PALLIATIVE CARE,Payer F,454
201901,InpatientServices,HOSPICE AND PALLIATIVE CARE,Payer O,313
201901,InpatientServices,HOSPIT,Payer W,100
201901,InpatientServices,HOSPITAL,Payer CA,445565
201901,InpatientServices,HOSPITAL,Payer CO,52583
201901,InpatientServices,HOSPITAL,Payer H,230469
201901,InpatientServices,Hospital,Payer S,11824
201901,InpatientServices,Hospital,Payer UN,7425
201901,InpatientServices,HOSPITAL,Payer W,98202
201901,InpatientServices,HOSPITAL ACUTE CARE,Payer B,12751
201901,InpatientServices,Hospital-General,Payer UL,2510
201901,InpatientServices,HOSPITALIST,Payer B,611
201901,InpatientServices,HOSPITALIST,Payer CO,606
201901,InpatientServices,HOSPITALIST,Payer F,6442
201901,InpatientServices,HOSPITALIST,Payer O,3126
201901,InpatientServices,Hospitalist,Payer S,825
201901,InpatientServices,Hospitalist,Payer UL,0
201901,InpatientServices,Hospitalist,Payer UN,1832
201901,InpatientServices,HOSPITALIST,Payer W,893
201901,InpatientServices,INDEPENDENT LAB,Payer F,135
201901,InpatientServices,INDEPENDENT LAB,Payer O,456
201901,InpatientServices,INFECTIOUS DISEASE,Payer F,10257
201901,InpatientServices,INFECTIOUS DISEASE,Payer O,2821
201901,InpatientServices,Infectious Disease,Payer UN,1936
201901,InpatientServices,Infectious Diseases,Payer B,851
201901,InpatientServices,INFECTIOUS DISEASES,Payer CA,1615
201901,InpatientServices,INFECTIOUS DISEASES,Payer CO,517
201901,InpatientServices,Infectious Diseases,Payer S,404
201901,InpatientServices,INFECTIOUS DISEASES,Payer W,747
201901,InpatientServices,INP,Payer F,1036619
201901,InpatientServices,INP,Payer O,265710
201901,InpatientServices,Internal Medicine,Payer B,1078
201901,InpatientServices,INTERNAL MEDICINE,Payer CA,7526
201901,InpatientServices,INTERNAL MEDICINE,Payer CO,990
201901,InpatientServices,INTERNAL MEDICINE,Payer F,27124
201901,InpatientServices,INTERNAL MEDICINE,Payer O,16625
201901,InpatientServices,Internal Medicine,Payer S,497
201901,InpatientServices,Internal Medicine,Payer UN,352
201901,InpatientServices,INTERNAL MEDICINE,Payer W,5131
201901,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer CA,1004
201901,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer F,7013
201901,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer O,1977
201901,InpatientServices,Interventional Cardiology,Payer S,95
201901,InpatientServices,Interventional Cardiology,Payer UL,71
201901,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer W,962
201901,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer CA,1229
201901,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer F,455
201901,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer O,251
201901,InpatientServices,LABORATORY,Payer CA,822
201901,InpatientServices,LABORATORY,Payer W,836
201901,InpatientServices,MEDICAL DOCTOR,Payer H,61569
201901,InpatientServices,MULT,Payer CA,462
201901,InpatientServices,Nephrology,Payer B,953
201901,InpatientServices,NEPHROLOGY,Payer CA,1838
201901,InpatientServices,NEPHROLOGY,Payer CO,1581
201901,InpatientServices,NEPHROLOGY,Payer F,8009
201901,InpatientServices,NEPHROLOGY,Payer O,3414
201901,InpatientServices,Nephrology,Payer S,783
201901,InpatientServices,Nephrology,Payer UN,1121
201901,InpatientServices,NEPHROLOGY,Payer W,1538
201901,InpatientServices,Neurological Surgery,Payer B,437
201901,InpatientServices,NEUROLOGICAL SURGERY,Payer CA,729
201901,InpatientServices,Neurology,Payer B,375
201901,InpatientServices,NEUROLOGY,Payer CA,1364
201901,InpatientServices,NEUROLOGY,Payer F,3052
201901,InpatientServices,NEUROLOGY,Payer O,927
201901,InpatientServices,Neurology,Payer S,732
201901,InpatientServices,NEUROLOGY,Payer W,1071
201901,InpatientServices,NEUROPHYSIOLOGY,Payer F,395
201901,InpatientServices,NEUROPSYCHOLOGY,Payer CA,649
201901,InpatientServices,NEURORADIOLOGY,Payer F,250
201901,InpatientServices,NEURORADIOLOGY,Payer O,91
201901,InpatientServices,NEUROSURGERY,Payer F,3493
201901,InpatientServices,NEUROSURGERY,Payer O,1577
201901,InpatientServices,NUCLEAR MEDICINE,Payer CA,21
201901,InpatientServices,NUCLEAR MEDICINE,Payer F,62
201901,InpatientServices,NUCLEAR MEDICINE,Payer O,103
201901,InpatientServices,NURSE ANESTHETIST,Payer H,272
201901,InpatientServices,NURSE PRACTITIONER,Payer CA,2236
201901,InpatientServices,NURSE PRACTITIONER,Payer CO,1217
201901,InpatientServices,Nurse Practitioner (Arnp),Payer UN,174
201901,InpatientServices,NURSE PRACTITIONERS,Payer H,1241
201901,InpatientServices,OBSTETRICS & GYNECOLOGY,Payer CA,2070
201901,InpatientServices,OBSTETRICS & GYNECOLOGY,Payer F,340
201901,InpatientServices,Obstetrics / Gynecology,Payer S,1273
201901,InpatientServices,Obstetrics And Gynecology,Payer UN,1322
201901,InpatientServices,ONCOLOGY,Payer CA,2456
201901,InpatientServices,ONCOLOGY,Payer F,449
201901,InpatientServices,ONCOLOGY,Payer O,633
201901,InpatientServices,ONCOLOGY,Payer W,378
201901,InpatientServices,OPHTHALMOLOGY,Payer F,66
201901,InpatientServices,OPHTHALMOLOGY,Payer O,297
201901,InpatientServices,Ophthalmology,Payer S,0
201901,InpatientServices,OPTOMETRY,Payer F,126
201901,InpatientServices,ORTHOPEDIC,Payer CA,322
201901,InpatientServices,Orthopedic Surgery,Payer B,892
201901,InpatientServices,ORTHOPEDIC SURGERY,Payer CA,2593
201901,InpatientServices,ORTHOPEDIC SURGERY,Payer CO,884
201901,InpatientServices,ORTHOPEDIC SURGERY,Payer F,7538
201901,InpatientServices,ORTHOPEDIC SURGERY,Payer O,2569
201901,InpatientServices,ORTHOPEDIC SURGERY,Payer W,665
201901,InpatientServices,OSTEOPATH,Payer H,1615
201901,InpatientServices,PAIN MANAGEMENT,Payer CA,327
201901,InpatientServices,PAIN MANAGEMENT,Payer F,1339
201901,InpatientServices,PAIN MANAGEMENT,Payer O,308
201901,InpatientServices,Pain Management,Payer UN,155
201901,InpatientServices,Pathology,Payer B,1279
201901,InpatientServices,PATHOLOGY,Payer CA,490
201901,InpatientServices,PATHOLOGY,Payer CO,951
201901,InpatientServices,PATHOLOGY,Payer F,2856
201901,InpatientServices,PATHOLOGY,Payer O,399
201901,InpatientServices,Pathology,Payer S,145
201901,InpatientServices,Pathology,Payer UN,169
201901,InpatientServices,PATHOLOGY,Payer W,382
201901,InpatientServices,Pathology - Anatomic - Clinic,Payer S,79
201901,InpatientServices,PHYS MEDICINE REHAB,Payer F,1885
201901,InpatientServices,PHYS MEDICINE REHAB,Payer O,896
201901,InpatientServices,PHYSICAL MEDICINE & REHAB,Payer CA,203
201901,InpatientServices,PHYSICAL THERAPY,Payer CA,506
201901,InpatientServices,PHYSICIAN ASSISTANT,Payer B,190
201901,InpatientServices,PHYSICIAN ASSISTANT,Payer CO,1018
201901,InpatientServices,PHYSICIAN ASSISTANT,Payer H,412
201901,InpatientServices,Physician Assistant,Payer UN,125
201901,InpatientServices,PHYSICIAN'S ASSISTANT,Payer CA,497
201901,InpatientServices,Physician/Cardiovascular Disease (Cardiology),Payer UL,10
201901,InpatientServices,Physician/Family Practice,Payer UL,0
201901,InpatientServices,Physician/Gastroenterology,Payer UL,462
201901,InpatientServices,Physician/Internal Medicine,Payer UL,1098
201901,InpatientServices,Physician/Neurology,Payer UL,33
201901,InpatientServices,Physician/Pathology,Payer UL,49
201901,InpatientServices,Physician/Pulmonary Disease,Payer UL,167
201901,InpatientServices,PLASTIC SURGERY,Payer CO,1417
201901,InpatientServices,PLASTIC SURGERY,Payer F,343
201901,InpatientServices,PLASTIC SURGERY,Payer O,891
201901,InpatientServices,PLASTIC SURGERY,Payer W,65
201901,InpatientServices,PODIATRIST,Payer H,192
201901,InpatientServices,PODIATRY,Payer B,144
201901,InpatientServices,PODIATRY,Payer CA,1020
201901,InpatientServices,PODIATRY,Payer F,357
201901,InpatientServices,PODIATRY,Payer O,1599
201901,InpatientServices,PSYCHIATRIC FAC,Payer H,1046
201901,InpatientServices,PSYCHIATRY,Payer CA,0
201901,InpatientServices,PSYCHIATRY,Payer F,1612
201901,InpatientServices,PSYCHIATRY,Payer O,426
201901,InpatientServices,PSYCHIATRY,Payer W,674
201901,InpatientServices,PULMONARY DISEASE,Payer F,10729
201901,InpatientServices,PULMONARY DISEASE,Payer O,5369
201901,InpatientServices,Pulmonary Diseases,Payer B,925
201901,InpatientServices,PULMONARY DISEASES,Payer CA,4879
201901,InpatientServices,PULMONARY DISEASES,Payer CO,468
201901,InpatientServices,Pulmonary Diseases,Payer S,963
201901,InpatientServices,PULMONARY DISEASES,Payer W,1523
201901,InpatientServices,Pulmonology,Payer UN,694
201901,InpatientServices,RADIATION ONCOLOGY,Payer CA,348
201901,InpatientServices,RADIATION ONCOLOGY,Payer F,12
201901,InpatientServices,RADIOL,Payer W,539
201901,InpatientServices,Radiology,Payer B,1025
201901,InpatientServices,RADIOLOGY,Payer CA,3711
201901,InpatientServices,RADIOLOGY,Payer CO,691
201901,InpatientServices,RADIOLOGY,Payer F,7851
201901,InpatientServices,RADIOLOGY,Payer O,5235
201901,InpatientServices,Radiology,Payer UN,2261
201901,InpatientServices,RADIOLOGY,Payer W,1924
201901,InpatientServices,REHAB FACILITY,Payer H,1273
201901,InpatientServices,RHEUMATOLOGY,Payer F,2302
201901,InpatientServices,"RHEUMATOLOGY, INTERNAL MEDICINE",Payer B,298
201901,InpatientServices,SKILLED NURSING FACILITY,Payer CA,1631
201901,InpatientServices,SPORTS MEDICINE,Payer B,465
201901,InpatientServices,SPORTS MEDICINE,Payer O,170
201901,InpatientServices,SUCRIT,Payer CO,1277
201901,InpatientServices,SURG CRITICAL CARE,Payer CA,120
201901,InpatientServices,SURGC,Payer CO,2250
201901,InpatientServices,Surgery (Vascular),Payer UN,364
201901,InpatientServices,Surgical Assistant Employer,Payer B,483
201901,InpatientServices,SURGICAL CRITICAL CARE,Payer F,529
201901,InpatientServices,SURGICAL CRITICAL CARE,Payer O,916
201901,InpatientServices,Surgical Critical Care,Payer S,457
201901,InpatientServices,THORACIC & CARDIOVASCULAR SURGERY,Payer W,630
201901,InpatientServices,Thoracic and Cardiovascular Surgery,Payer B,530
201901,InpatientServices,THORACIC SURGERY,Payer CA,2608
201901,InpatientServices,THORACIC SURGERY,Payer CO,181
201901,InpatientServices,THORACIC SURGERY,Payer F,3125
201901,InpatientServices,THORACIC SURGERY,Payer O,364
201901,InpatientServices,THORACIC SURGERY,Payer W,415
201901,InpatientServices,TRANSPLANT HEPATOLOGY,Payer F,1285
201901,InpatientServices,TRANSPLANT HEPATOLOGY,Payer O,185
201901,InpatientServices,Unknown,Payer S,0
201901,InpatientServices,UROLOGY,Payer CA,836
201901,InpatientServices,UROLOGY,Payer CO,1917
201901,InpatientServices,UROLOGY,Payer F,1771
201901,InpatientServices,UROLOGY,Payer O,1383
201901,InpatientServices,Urology,Payer UN,56
201901,InpatientServices,VASCULAR & INTERVENTIONAL RADIOLOGY,Payer F,273
201901,InpatientServices,VASCULAR & INTERVENTIONAL RADIOLOGY,Payer O,44
201901,InpatientServices,Vascular Surgery,Payer B,1119
201901,InpatientServices,VASCULAR SURGERY,Payer CA,1446
201901,InpatientServices,VASCULAR SURGERY,Payer F,4364
201901,InpatientServices,VASCULAR SURGERY,Payer O,506
201901,InpatientServices,VASCULAR SURGERY,Payer W,1262
201901,InpatientServices,WOUNDCARE PHYSICIAN,Payer CA,333
201901,OutpatientServices,,Payer F,360
201901,OutpatientServices,Ambulatory Surgery Center,Payer S,0
201901,OutpatientServices,ANATOM,Payer W,113
201901,OutpatientServices,ANATOMIC AND CLINICAL PATHOLOGY,Payer O,266
201901,OutpatientServices,ANES ASSIST,Payer CA,717
201901,OutpatientServices,ANESTHESIOLOGIST,Payer H,1460
201901,OutpatientServices,Anesthesiology,Payer B,857
201901,OutpatientServices,ANESTHESIOLOGY,Payer CA,1384
201901,OutpatientServices,ANESTHESIOLOGY,Payer CO,2021
201901,OutpatientServices,ANESTHESIOLOGY,Payer F,9606
201901,OutpatientServices,ANESTHESIOLOGY,Payer O,941
201901,OutpatientServices,Anesthesiology,Payer S,106
201901,OutpatientServices,Anesthesiology,Payer UN,723
201901,OutpatientServices,ANESTHESIOLOGY,Payer W,1307
201901,OutpatientServices,"Anesthetist, Nurse",Payer S,821
201901,OutpatientServices,ARNP,Payer CA,1208
201901,OutpatientServices,CARD ELECTROPHYSIOLO,Payer CA,593
201901,OutpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer F,781
201901,OutpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer O,206
201901,OutpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer W,21
201901,OutpatientServices,CARDIOLOGY,Payer CA,1110
201901,OutpatientServices,CARDIOLOGY,Payer CO,430
201901,OutpatientServices,CARDIOLOGY,Payer F,8566
201901,OutpatientServices,CARDIOLOGY,Payer O,1806
201901,OutpatientServices,Cardiology,Payer S,8
201901,OutpatientServices,Cardiology,Payer UN,442
201901,OutpatientServices,CARDIOLOGY,Payer W,892
201901,OutpatientServices,Cardiology/Cardiovascular Disease,Payer B,123
201901,OutpatientServices,CARDIOTHORACIC SURGERY,Payer F,1687
201901,OutpatientServices,Cardiovascular Disease,Payer S,1819
201901,OutpatientServices,CARDIOVASCULAR SURGERY,Payer CA,684
201901,OutpatientServices,CARDIOVASCULAR SURGERY,Payer CO,590
201901,OutpatientServices,CARV,Payer CO,32
201901,OutpatientServices,CERTIFIED REGISTERED NURSE ANESTHETIST,Payer B,1153
201901,OutpatientServices,CLINIC,Payer CO,478
201901,OutpatientServices,COLORECTAL SURGERY,Payer F,62
201901,OutpatientServices,COLORECTAL SURGERY,Payer O,373
201901,OutpatientServices,CRITICAL CARE,Payer B,364
201901,OutpatientServices,CRITICAL CARE,Payer F,207
201901,OutpatientServices,CVS,Payer W,20
201901,OutpatientServices,DERMATOLOGY,Payer F,451
201901,OutpatientServices,DERMATOPATHOLOGY,Payer F,308
201901,OutpatientServices,DIAG X-RAY CLINIC,Payer H,595
201901,OutpatientServices,DIAGNOSTIC RADIOLOGY,Payer CA,778
201901,OutpatientServices,DIAGNOSTIC RADIOLOGY,Payer CO,823
201901,OutpatientServices,Diagnostic Radiology,Payer S,890
201901,OutpatientServices,Dialysis,Payer UN,874
201901,OutpatientServices,DIALYSIS CENTER,Payer H,11276
201901,OutpatientServices,Doctor of Psychology,Payer UN,0
201901,OutpatientServices,DURABLE MED EQT&MED SUPPL/CARDIOLOGIST,Payer CA,266
201901,OutpatientServices,ElectroPhysiologic Study,Payer CA,918
201901,OutpatientServices,EMERGENCY MEDICINE,Payer F,1080
201901,OutpatientServices,EMERGENCY MEDICINE,Payer O,1519
201901,OutpatientServices,EMERGENCY ROOM,Payer CA,620
201901,OutpatientServices,EMERGENCY ROOM,Payer W,78
201901,OutpatientServices,ENDOCRINOLOGY,Payer F,357
201901,OutpatientServices,ENT,Payer CA,264
201901,OutpatientServices,ENT,Payer F,586
201901,OutpatientServices,ENT,Payer O,431
201901,OutpatientServices,ENT,Payer W,1045
201901,OutpatientServices,Ent/Otolaryngology,Payer UN,1393
201901,OutpatientServices,Family Medicine,Payer S,438
201901,OutpatientServices,FAMILY PRACTICE,Payer CA,1186
201901,OutpatientServices,FAMILY PRACTICE,Payer F,836
201901,OutpatientServices,FAMILY PRACTICE,Payer O,2283
201901,OutpatientServices,Family Practice,Payer UN,74
201901,OutpatientServices,FAMILY PRACTICE,Payer W,839
201901,OutpatientServices,Gastroenterology,Payer B,500
201901,OutpatientServices,GASTROENTEROLOGY,Payer CA,956
201901,OutpatientServices,GASTROENTEROLOGY,Payer CO,266
201901,OutpatientServices,GASTROENTEROLOGY,Payer F,1433
201901,OutpatientServices,GASTROENTEROLOGY,Payer O,2208
201901,OutpatientServices,Gastroenterology,Payer S,788
201901,OutpatientServices,Gastroenterology,Payer UN,1507
201901,OutpatientServices,GASTROENTEROLOGY,Payer W,353
201901,OutpatientServices,GENERAL PRACTICE,Payer F,189
201901,OutpatientServices,General Practice,Payer UN,136
